FID_grid,Longitude,Latitude,Samara species richness,Woody samara species richness,Herb samara species richness,Total species,Precentage of total samara,Precentage of woody samara,Precentage of herb samara,Altitude,TOP,ARI,MAT,MDR,TS,TWarmQ,MTCQ,AP,PS,PWQ,PDQ,AMeanW,AMaxW,AMinW
741,96.71487427,42.02993011,6,0,6,248,0.024193548,0,0.032085561,1840.0447,189.6427,0.164297974,4.004166667,14.80833333,1156.08756,18,-10.48333333,79,117.2062669,55,3,3.766666651,4.599999905,3.200000048
742,97.93634033,42.09849548,6,0,6,282,0.021276596,0,0.028436019,1457.6979,133.2889,0.113701172,5.941666667,14.8,1212.367768,20.43333333,-9.45,62,112.5045328,42,3,3.62500002,4.5,3.200000048
743,99.15472412,42.14859772,6,0,6,282,0.021276596,0,0.028436019,1133.6773,154.9588,0.195158203,7.116666667,14.73333333,1253.180197,21.98333333,-8.933333333,51,117.4865215,35,3,3.583333353,4.5,3.099999905
744,100.385582,42.20200348,6,0,6,282,0.021276596,0,0.028436019,955.1543,47.4927,0.005504333,8.395833333,14.875,1318.281351,23.96666667,-8.566666667,36,139.2621248,27,0,3.516666671,4.599999905,2.599999905
745,101.6158905,42.15862656,6,0,6,282,0.021276596,0,0.028436019,974.0825,66.7482,0.128507263,8.445833333,14.84166667,1350.667273,24.45,-8.9,39,126.6101249,27,0,3.633333306,4.699999809,2.700000048
746,106.6229019,42.02632904,2,0,2,99,0.02020202,0,0.03030303,1018.2435,106.3387,0.02583313,7.379166667,13.05833333,1319.387699,22.93333333,-9.616666667,93,115.2951488,62,3,3.683333317,4.599999905,3.099999905
747,107.7626343,42.11489487,0,0,0,88,0,0,0,1277.3527,114.8916,0.018042236,5.216666667,12.85,1298.805978,20.58333333,-11.46666667,143,119.5597845,98,4,3.808333317,4.599999905,3.400000095
748,108.9755096,42.1150322,0,0,0,88,0,0,0,1354.2538,169.1869,0.187415771,4.375,12.95,1302.78635,19.81666667,-12.4,193,119.2880704,132,5,3.916666667,4.800000191,3.299999952
749,110.207634,42.18165207,6,1,5,199,0.030150754,0.028571429,0.030674847,1272.9264,153.7601,0.023721924,5.154166667,13.20833333,1319.2206,20.75,-11.9,207,114.1127096,136,7,3.858333369,4.900000095,3.200000048
750,111.4322052,42.12962723,4,2,2,175,0.022857143,0.054054054,0.01459854,1308.69,133.4212,0.365292847,4.058333333,13.35,1391.104586,20.33333333,-14.1,200,116.325562,131,6,3.783333361,4.900000095,2.900000095
751,112.6548157,42.06668854,2,1,1,102,0.019607843,0.052631579,0.012195122,1372.2884,135.9541,0.104756836,4.016666667,13.06666667,1358.790126,19.95,-13.7,238,116.6486061,160,7,3.891666671,5,3.099999905
752,113.8751068,41.9928627,7,4,3,126,0.055555556,0.133333333,0.03125,1416.5522,102.7275,0.173034302,2.695833333,11.325,1282.427489,17.66666667,-14.01666667,323,112.5135036,219,7,4.083333333,5.199999809,3.200000048
753,115.0927124,41.90819168,7,1,6,201,0.034825871,0.035714286,0.034883721,1413.9679,74.8623,0.130271118,3.0125,11.725,1325.484688,18.38333333,-14.28333333,359,105.928054,230,10,3.733333369,4.900000095,2.700000048
754,116.3072815,41.81272125,28,17,11,571,0.049036778,0.163461538,0.02360515,1382.7917,175.7215,0.463452026,1.491666667,12.48333333,1311.679758,16.6,-15.75,423,111.1240967,280,10,3.600000004,4.699999809,2.400000095
755,117.5184555,41.70648956,24,13,11,556,0.043165468,0.099236641,0.025943396,1040.5675,223.7583,0.818884644,4.233333333,12.78333333,1230.305456,18.55,-11.81666667,476,116.8515064,327,8,2.916666667,4,2.099999905
756,118.7259064,41.58955765,22,12,10,620,0.035483871,0.112149533,0.01953125,893.3253,281.7853,0.810763733,5.108333333,12.48333333,1222.623545,19.43333333,-10.71666667,517,115.3873936,354,9,2.825000028,3.900000095,2
757,119.9292755,41.46197128,11,6,5,387,0.028423773,0.068181818,0.016778523,488.5688,175.9605,0.863312714,6.666666667,12.95,1253.914477,21.2,-9.65,530,123.5036592,378,8,2.758333325,3.900000095,2.099999905
758,121.1180954,41.34039688,10,7,3,196,0.051020408,0.101449275,0.023622047,140.4319,112.2636,0.393388962,8.516666667,11.18333333,1229.111529,22.8,-7.433333333,567,118.5464304,386,9,3.150000036,4.300000191,2.5
759,122.3527145,41.19262314,11,8,3,271,0.040590406,0.106666667,0.015384615,12.3565,22.8972,0.003004787,9.033333333,10.38333333,1255.734724,23.73333333,-7.283333333,643,105.0584221,400,19,2.875,3.900000095,2.200000048
760,123.5116806,41.01597214,2,0,2,31,0.064516129,0,0.074074074,284.0759,192.3842,1.343843857,6.108333333,11.16666667,1255.19798,20.85,-10.28333333,861,104.4292624,541,30,2.75,3.599999905,2
761,124.6711884,40.87258911,41,26,15,613,0.066884176,0.165605096,0.032894737,397.4881,203.8267,0.544064209,5.7,11.81666667,1257.107069,20.36666667,-10.9,1086,111.9368798,704,40,1.983333329,2.599999905,1.5
762,74.28813934,39.64181137,17,0,17,553,0.03074141,0,0.036324786,3747.5545,681.2843,2.897182617,-1.7,10.75,1082.146436,10.73333333,-16.03333333,244,44.74812033,98,35,2.383333335,2.900000095,1.899999976
763,75.13113403,39.83976746,17,0,17,553,0.03074141,0,0.036324786,2857.5939,696.526,1.935506836,2.079166667,11.49166667,1122.085028,14.71666667,-13.01666667,192,60.1843758,82,16,2.074999988,2.5,1.600000024
764,76.2877655,40.04300308,3,1,2,117,0.025641026,0.027777778,0.024390244,2222.7291,822.845,0.681207275,6.308333333,12.31666667,1157.828754,19.11666667,-9.416666667,133,63.38694916,59,11,1.774999976,2.200000048,1.399999976
765,77.41664124,40.34526825,3,1,2,117,0.025641026,0.027777778,0.024390244,2293.9302,712.2239,0.266992676,8.5875,12.80833333,1138.352328,21.25,-6.783333333,117,76.14211175,59,6,1.733333319,2.200000048,1.200000048
766,78.57100677,40.58331299,2,0,2,43,0.046511628,0,0.090909091,2048.8322,611.3642,0.717481201,7.683333333,12.93333333,1085.368252,19.86666667,-6.85,134,90.10683089,75,4,1.841666659,2.299999952,1.299999952
767,79.73274231,40.81144333,1,0,1,68,0.014705882,0,0.019607843,1385.8937,455.82,0.3320896,9.045833333,14.00833333,1129.469824,21.68333333,-6.083333333,90,91.23175063,51,4,1.791666657,2.299999952,1.200000048
768,80.90159607,41.0295639,1,0,1,84,0.011904762,0,0.017241379,1088.253,93.1246,0.008913696,10.54583333,15.14166667,1179.081804,23.6,-5.3,62,91.46739922,36,3,1.783333351,2.400000095,1.100000024
769,82.07730865,41.23757553,2,0,2,36,0.055555556,0,0.095238095,1053.8335,174.6812,0.001703857,11.4125,15.39166667,1209.658338,24.76666667,-4.9,62,85.30246896,35,3,1.850000014,2.5,1.100000024
770,83.25959778,41.43539047,5,2,3,339,0.014749263,0.029850746,0.011029412,1002.0921,99.7268,0.005309204,11.87083333,14.94166667,1249.091412,25.65,-5,52,83.68850259,30,4,1.908333331,2.599999905,1.100000024
771,84.44818878,41.62292099,6,1,5,145,0.04137931,0.022222222,0.05,977.5516,115.492,0.004008911,10.93333333,13.4,1271.148967,24.91666667,-6.3,55,100.8275301,35,3,1.991666675,2.700000048,1.100000024
772,85.64278412,41.80007553,8,2,6,220,0.036363636,0.031746032,0.038216561,1273.4061,627.7414,0.008453979,11.45,12.6,1231.104456,25.18333333,-5.05,61,93.57978795,36,4,2.12499998,2.900000095,1.299999952
773,86.84307861,41.9667778,8,1,7,212,0.037735849,0.022222222,0.041916168,1208.454,296.463,0.00143335,10.425,13.28333333,1199.542526,24.08333333,-5.4,82,91.67381565,47,4,2.433333337,3.400000095,1.600000024
774,88.04877472,42.12294006,5,1,4,339,0.014749263,0.018181818,0.014134276,1357.3006,340.7805,0.400973145,6.841666667,13.8,1208.514929,20.88333333,-8.8,102,90.08751119,58,3,2.991666655,3.900000095,2.299999952
775,89.25953674,42.26848984,11,6,5,399,0.027568922,0.055045872,0.017301038,738.8563,473.943,0.381842651,9.2,14.65,1328.173729,24.71666667,-7.85,52,82.52340858,29,3,3.158333341,3.900000095,2.5
776,90.47503662,42.40335846,6,1,5,178,0.033707865,0.03030303,0.034246575,691.3487,308.7115,0.217222229,10.83333333,14.85,1375.140213,26.78333333,-6.983333333,33,94.47549859,20,2,3.216666679,4,2.299999952
777,91.69493866,42.52747726,15,4,11,416,0.036057692,0.059701493,0.031518625,584.5399,298.9247,0.473043549,11.37916667,14.64166667,1376.255556,27.3,-6.583333333,28,100.6472559,18,1,3.441666702,4.5,2.200000048
778,92.91889954,42.64078522,15,4,11,416,0.036057692,0.059701493,0.031518625,530.5555,209.9202,0.106166199,12.15833333,15.08333333,1410.478374,28.33333333,-6.466666667,26,85.40634764,15,2,3.341666659,4.5,2.099999905
779,94.14656067,42.74321747,15,4,11,416,0.036057692,0.059701493,0.031518625,1435.6842,930.359,0.238316528,8.683333333,14.45,1290.666377,23.63333333,-8.2,48,89.1882585,28,3,3.325000008,4.5,2
780,95.37501526,42.83263779,15,4,11,416,0.036057692,0.059701493,0.031518625,1383.3398,388.0768,0.245974731,5.170833333,13.925,1190.985952,19.26666667,-10.03333333,69,110.5222025,46,3,3.533333302,4.699999809,2.599999905
781,96.95571136,42.6224556,6,0,6,248,0.024193548,0,0.032085561,1353.6901,170.5348,0.207321167,6.4125,15.075,1254.714971,21.33333333,-9.616666667,52,116.9819506,36,3,3.591666718,4.5,3
782,111.5125809,43.01636887,4,2,2,175,0.022857143,0.054054054,0.01459854,1061.5057,75.8847,0.147485413,4.7375,13.825,1454.836956,21.76666667,-14.26666667,151,116.1787163,101,5,3.87500004,5,3.200000048
783,112.7503586,42.95254135,1,1,0,96,0.010416667,0.047619048,0,1064.6103,64.4651,0.181587891,4.05,13.38333333,1423.987679,20.66666667,-14.55,195,112.6835363,130,6,3.983333329,5.199999809,3.299999952
784,113.9857254,42.87768173,0,0,0,40,0,0,0,1094.7071,63.8828,0.154217651,3.666666667,12.75,1399.657967,19.95,-14.66666667,245,115.1793843,168,6,3.800000012,5.099999905,3
785,115.2183075,42.79182816,1,0,1,37,0.027027027,0,0.034482759,1244.3085,75.286,0.017317627,2.191666667,12.76666667,1405.797789,18.45,-16.3,305,110.9081737,203,8,3.716666659,5,2.900000095
786,116.4477386,42.6950264,10,6,4,327,0.03058104,0.117647059,0.014492754,1347.2526,56.4586,0.004804077,1.275,12.81666667,1354.228227,16.95,-16.55,368,112.4824555,247,9,3.608333349,4.900000095,2.599999905
787,117.6736526,42.58732986,16,7,9,412,0.038834951,0.097222222,0.026548673,1428.2869,206.1357,0.267717407,-0.470833333,12.30833333,1265.666297,14.38333333,-16.86666667,488,110.7492567,325,12,4.041666667,5.199999809,2.700000048
788,118.8956909,42.46878433,0,0,0,0,NA,NA,NA,771.4485,198.0021,0.544877014,6.1375,12.84166667,1260.11566,21,-10.03333333,380,115.9529077,262,6,2.974999984,4.199999809,2
789,120.1135101,42.33945847,10,5,5,153,0.065359477,0.119047619,0.045045045,572.7112,139.5697,0.362018921,6.033333333,12.98333333,1270.063229,20.9,-10.33333333,432,119.2122479,303,7,3.258333345,4.400000095,2.200000048
790,121.3267593,42.1994133,2,2,0,56,0.035714286,0.125,0,305.1055,100.0956,0.167742462,7.583333333,12.06666667,1282.131275,22.61666667,-8.95,487,113.728449,328,8,3.183333317,4.400000095,2.299999952
791,122.5351105,42.0487175,7,2,5,183,0.038251366,0.048780488,0.035460993,63.4361,46.1485,0.005900314,8.266666667,11.48333333,1307.413014,23.56666667,-8.733333333,561,107.6423989,358,12,2.974999984,4.099999905,2.200000048
792,123.7382355,41.88744736,4,2,2,179,0.022346369,0.083333333,0.012987013,147.2839,124.1097,0.204985588,8.1625,11.575,1316.750693,23.55,-9.1,724,102.5053085,451,23,2.608333309,3.599999905,2
793,124.9358139,41.71567917,37,25,12,604,0.061258278,0.198412698,0.025052192,503.8503,155.3036,0.317997986,5.8,13,1331.861309,21.28333333,-11.85,897,102.3518675,561,33,2.166666677,3,1.700000048
794,126.1275406,41.53349686,9,6,3,314,0.02866242,0.075,0.012820513,624.9541,199.6716,1.298755188,3.129166667,12.50833333,1354.912708,18.8,-14.96666667,953,99.64322306,591,39,2.008333306,2.799999952,1.5
795,78.62910461,41.2698288,2,0,2,118,0.016949153,0,0.021505376,3352.7348,745.5774,3.156828369,-2.9125,11.50833333,1074.639739,9.266666667,-17.18333333,236,88.29249989,132,10,2.524999996,2.900000095,2.099999905
796,79.47819519,41.52471924,2,0,2,133,0.015037594,0,0.01754386,2213.2028,987.8352,0.470465332,8.195833333,13.39166667,1103.332675,20.6,-6.533333333,171,71.07084257,83,12,1.841666649,2.299999952,1.299999952
797,80.6407547,41.87422562,1,0,1,158,0.006329114,0,0.0078125,3142.5702,1294.9395,3.02827002,-2.275,12.05,1100.003099,10.1,-16.96666667,296,93.0480812,170,9,2.716666659,3.299999952,2.299999952
798,81.79680634,42.10105515,7,3,4,233,0.030042918,0.037974684,0.025974026,2533.1397,1020.6029,1.55866333,1.529166667,12.55833333,1159.46198,14.33333333,-14.16666667,258,93.85463579,150,8,2.166666667,2.900000095,1.399999976
799,82.9925766,42.30151749,6,2,4,307,0.019543974,0.029411765,0.016736402,2519.4785,842.4942,0.938488037,0.983333333,11.45,1227.479556,14.28333333,-15.83333333,214,98.11506124,132,8,2.308333327,3,1.700000048
800,84.19488525,42.49157715,20,3,17,789,0.025348542,0.035714286,0.024182077,2721.4389,581.2194,2.19710083,-6.658333333,9.4,1180.891099,6.166666667,-22.73333333,286,110.8061161,191,6,2.950000008,3.700000048,2.099999905
801,85.40340424,42.67114639,20,3,17,789,0.025348542,0.035714286,0.024182077,2977.1997,664.0693,1.153990723,-7.0875,10.025,1092.437069,5.15,-21.61666667,297,111.5343804,198,6,3.583333373,4.400000095,2.900000095
802,86.61784363,42.84013748,20,3,17,789,0.025348542,0.035714286,0.024182077,3016.0632,678.3141,1.936940186,-3.1,11.35,1044.20914,8.916666667,-16.7,267,107.2869247,172,5,3.616666694,4.400000095,3
803,87.83787537,42.99846649,3,1,2,153,0.019607843,0.027777778,0.017094017,1777.3332,970.4991,0.611984985,6.954166667,12.45833333,1270.777247,21.66666667,-9.55,156,67.77807662,73,9,3.175000012,3.900000095,2.700000048
804,89.06316376,43.14605331,11,6,5,399,0.027568922,0.055045872,0.017301038,1159.2191,1154.6381,0.725315186,8.2125,13.975,1389.059729,24.33333333,-9.75,94,56.26333059,41,9,3.083333373,4,2.400000095
805,90.29336548,43.28282166,6,1,5,178,0.033707865,0.03030303,0.034246575,1566.6729,939.4111,1.384031982,3.733333333,13.4,1247.088124,18.41666667,-12.23333333,123,85.26760263,69,6,3.466666698,4.400000095,2.700000048
806,91.52813721,43.40869904,8,1,7,258,0.031007752,0.023255814,0.032407407,1263.8715,524.4492,0.259625427,7.779166667,13.425,1321.112579,23.35,-9.2,54,99.60640837,34,2,3.391666651,4.400000095,2.200000048
807,92.76711273,43.52362061,7,1,6,337,0.020771513,0.017857143,0.021276596,1872.6479,614.7729,1.919112305,2.333333333,13.13333333,1159.304912,16.25,-12.3,191,89.71356303,112,10,3.358333329,4.5,2.299999952
808,94.00993347,43.62752533,6,0,6,316,0.018987342,0,0.022140221,1847.7218,830.122,2.385971191,-0.425,12.7,1063.507277,12.51666667,-13.55,178,98.57182171,111,6,3.833333333,5,2.700000048
809,95.15033722,43.67938995,6,0,6,316,0.018987342,0,0.022140221,685.8346,297.476,0.123644257,9.825,14.73333333,1400.617559,25.9,-8.633333333,35,90.66237394,21,3,3.183333298,4.400000095,2.099999905
810,112.0086288,43.88451385,1,1,0,95,0.010526316,0.025641026,0,1018.4373,58.7,0.131700439,3.208333333,14.18333333,1501.869794,20.73333333,-16.43333333,139,113.3091968,94,3,3.991666635,5.199999809,3.299999952
811,112.8483124,43.83987808,1,1,0,50,0.02,0.0625,0,1014.4287,67.7934,0.00916803,3.508333333,13.65,1487.881095,20.8,-15.96666667,170,117.7261766,118,3,3.924999992,5.199999809,3.200000048
812,114.0991287,43.76393127,1,1,0,50,0.02,0.0625,0,1074.4338,58.4688,0.107795654,2.383333333,13.58333333,1478.773038,19.53333333,-17.03333333,223,117.4134561,156,6,3.841666639,5.199999809,3
813,115.3470612,43.67683792,5,3,2,132,0.037878788,0.090909091,0.02020202,1150.6137,80.4269,0.10158783,2.0625,13.875,1490.332673,19.28333333,-17.6,260,115.0793164,178,6,3.50000002,4.800000191,2.799999952
814,116.591713,43.5786438,4,1,3,164,0.024390244,0.04,0.021582734,1265.35,101.453,0.514114014,1.295833333,13.35833333,1406.306346,17.68333333,-17.1,336,115.6774031,230,8,3.399999956,4.599999905,2.599999905
815,117.8327255,43.46940231,24,10,14,756,0.031746032,0.09009009,0.02173913,1157.3524,284.2998,0.668774048,3.041666667,12.71666667,1299.492617,18.28333333,-13.73333333,390,123.8333399,280,7,3.208333353,4.300000191,2.200000048
816,119.0697098,43.3491745,16,6,10,380,0.042105263,0.117647059,0.030487805,651.6395,150.758,0.208136719,5.516666667,13.38333333,1303.637103,20.81666667,-11.18333333,367,130.9866619,276,4,2.966666659,4.199999809,2
817,120.3023148,43.21801758,4,3,1,70,0.057142857,0.1875,0.018518519,363.5759,49.7232,0.011821289,6.808333333,13.1,1300.490875,22.06666667,-9.866666667,381,125.6267296,278,5,3.183333337,4.400000095,2.200000048
818,121.5301819,43.07600784,3,2,1,68,0.044117647,0.117647059,0.019607843,278.6769,55.5586,0.010689453,6.6625,12.50833333,1334.24157,22.25,-10.56666667,424,116.9804404,293,7,3.458333353,4.699999809,2.5
819,122.7529678,42.92321777,11,9,2,308,0.035714286,0.214285714,0.00754717,176.2324,50.0081,0.012785751,6.5625,12.20833333,1362.713078,22.43333333,-11.2,497,110.1534359,327,11,3.433333298,4.599999905,2.599999905
820,123.9703369,42.75971985,9,4,5,262,0.034351145,0.078431373,0.023696682,152.1368,79.76,0.023627319,7.025,12,1362.663668,22.88333333,-10.85,644,105.378271,412,18,2.924999992,4,2.299999952
821,125.1819534,42.58559799,18,12,6,474,0.037974684,0.126315789,0.015831135,372.5645,92.7479,0.304508514,4.8125,12.875,1396.245168,21.01666667,-13.68333333,775,100.9024458,485,26,2.516666671,3.5,2
822,126.3875046,42.40094376,36,25,11,535,0.06728972,0.227272727,0.025882353,562.7034,209.2547,0.386569427,3.7375,13.04166667,1425.031299,20.05,-15.4,819,97.98667064,505,32,2.008333345,2.900000095,1.600000024
823,127.5866928,42.20583725,56,36,20,1098,0.051001821,0.146938776,0.023419204,879.1615,299.8326,0.02354541,2.25,12.91666667,1372.047243,18.13333333,-15.98333333,750,97.96890045,465,29,1.933333308,2.799999952,1.399999976
824,128.7254791,42.23605347,34,25,9,501,0.067864271,0.192307692,0.02425876,989.8631,220.3545,0.898887634,1.879166667,12.375,1252.40942,16.6,-14.4,689,94.73721368,418,27,1.883333325,2.5,1.399999976
825,80.60623169,42.67840195,22,3,19,1087,0.02023919,0.028037383,0.019367992,2619.8632,846.9549,1.475607056,4.025,12.78333333,1121.775176,16.61666667,-11,370,74.03270913,185,21,1.924999962,2.599999905,1.299999952
826,81.50985718,42.96502304,25,4,21,1233,0.02027575,0.031007752,0.019004525,2308.0852,731.247,0.478265625,5.35,12.83333333,1172.52641,18.33333333,-10.51666667,336,73.03390831,168,21,2.024999996,2.700000048,1.299999952
827,82.71903229,43.16839218,22,10,12,926,0.023758099,0.072992701,0.015189873,2031.8532,953.162,0.695333496,4.270833333,11.675,1273.294685,18.13333333,-13.16666667,225,76.65322675,116,14,2.158333341,2.900000095,1.299999952
828,83.93534851,43.36110306,22,8,14,832,0.026442308,0.074074074,0.019337017,2461.0343,717.3897,0.179132813,4.875,10.68333333,1356.150132,19.56666667,-13.75,168,80.00463808,90,11,2.224999984,3,1.299999952
829,85.1581192,43.54320145,12,1,11,410,0.029268293,0.018518519,0.030812325,3234.4247,734.5147,1.298362061,-11.3875,9.241666667,1079.008646,0.866666667,-25.53333333,401,103.1084139,253,10,4.991666635,5.900000095,4.199999809
830,86.38702393,43.71459579,3,0,3,150,0.02,0,0.024390244,2065.2002,1020.9524,1.843059814,1.004166667,10.975,1139.508383,14.01666667,-13.96666667,263,95.28186339,155,8,2.883333325,3.599999905,2.200000048
831,87.62171936,43.87519073,0,0,0,0,NA,NA,NA,1123.9566,693.5339,0.281353821,7.754166667,11.075,1406.965559,23.8,-10.75,209,42.85873346,80,23,2.666666667,3.5,2
832,88.86186981,44.02490997,7,2,5,341,0.020527859,0.04,0.017123288,1386.7623,1050.9854,1.003452759,5.8125,13.04166667,1414.96888,21.91666667,-12.8,182,46.43839784,71,18,2.916666687,3.700000048,2.299999952
833,90.10712433,44.16366577,24,4,20,903,0.026578073,0.030769231,0.025806452,863.8109,225.4112,0.022024597,6.733333333,14.15,1435.010822,23.03333333,-12.21666667,121,53.06367888,51,12,2.799999972,3.799999952,1.799999952
834,91.35712433,44.29138947,7,1,6,337,0.020771513,0.017857143,0.021276596,1193.8736,280.6908,0.110920532,6.166666667,13.56666667,1341.139836,21.85,-11.18333333,82,82.97898451,46,5,2.941666663,4,1.700000048
835,92.61148834,44.40800476,7,1,6,337,0.020771513,0.017857143,0.021276596,1147.7947,395.8274,0.172970947,6.7875,13.90833333,1369.562181,22.7,-11.11666667,89,80.58331372,49,5,2.958333323,4.199999809,1.600000024
836,93.88023376,44.44842148,7,1,6,337,0.020771513,0.017857143,0.021276596,803.5789,225.0118,0.187446533,8.791666667,14.4,1428.732486,25.13333333,-10.11666667,50,90.86253353,30,3,2.941666663,4.199999809,1.600000024
837,111.9498978,44.67288589,1,1,0,50,0.02,0.0625,0,1086.4247,39.4868,0.11277832,2.591666667,13.7,1481.856688,20,-16.68333333,157,115.9375648,108,3,4.149999996,5.400000095,3.400000095
838,112.6158524,44.60194778,1,1,0,50,0.02,0.0625,0,1207.069,74.3438,0.017491455,1.879166667,13.375,1483.55295,19.26666667,-17.41666667,177,117.5383208,123,3,4.199999988,5.5,3.5
839,114.2147598,44.64686966,5,3,2,132,0.037878788,0.090909091,0.02020202,1225.7398,121.5604,0.150595093,0.433333333,13.78333333,1495.518052,17.88333333,-19.1,234,122.5415707,168,5,4.033333361,5.400000095,3.099999905
840,115.4790878,44.56349564,5,3,2,132,0.037878788,0.090909091,0.02020202,1098.6757,125.7262,0.189172302,1.141666667,14.03333333,1500.634462,18.65,-18.5,256,117.0482127,178,6,3.666666647,5,3
841,116.7393417,44.46384048,15,5,10,460,0.032608696,0.071428571,0.025641026,1059.9902,115.2906,0.244800293,1.391666667,13.68333333,1466.828417,18.53333333,-17.73333333,300,116.2192286,207,8,3.441666702,4.599999905,2.700000048
842,117.9958115,44.35298538,15,5,10,460,0.032608696,0.071428571,0.025641026,1152.2778,153.0606,0.413779541,0.929166667,13.14166667,1372.836245,17.03333333,-16.83333333,382,119.7756137,269,9,3.49999998,4.599999905,2.5
843,119.2481079,44.23098755,2,0,2,105,0.019047619,0,0.021276596,838.5996,256.2602,0.751352783,3.983333333,13.83333333,1349.340467,19.86666667,-13.28333333,381,133.9239386,290,5,3.066666643,4.199999809,2.099999905
